DT_DATE,MS_NUM_DEATHS
11/07/2008,295
12/07/2008,248
13/07/2008,241
14/07/2008,247
15/07/2008,240
16/07/2008,283
17/07/2008,234
18/07/2008,268
19/07/2008,219
20/07/2008,220
21/07/2008,216
22/07/2008,236
23/07/2008,255
24/07/2008,275
25/07/2008,287
26/07/2008,272
27/07/2008,271
28/07/2008,284
29/07/2008,297
30/07/2008,301
31/07/2008,323
01/08/2008,330
02/08/2008,281
03/08/2008,244
04/08/2008,291
05/08/2008,250
06/08/2008,264
07/08/2008,251
08/08/2008,250
09/08/2008,241
10/08/2008,237
11/08/2008,211
12/08/2008,247
13/08/2008,259
14/08/2008,242
15/08/2008,234
16/08/2008,236
17/08/2008,250
18/08/2008,251
19/08/2008,259
20/08/2008,247
21/08/2008,264
22/08/2008,236
23/08/2008,238
24/08/2008,234
25/08/2008,243
26/08/2008,255
27/08/2008,248
28/08/2008,269
29/08/2008,252
30/08/2008,289
31/08/2008,246
01/09/2008,255
02/09/2008,248
03/09/2008,250
04/09/2008,240
05/09/2008,248
06/09/2008,265
07/09/2008,217
08/09/2008,247
09/09/2008,275
10/09/2008,246
11/09/2008,229
12/09/2008,255
13/09/2008,260
14/09/2008,224
15/09/2008,270
16/09/2008,236
17/09/2008,257
18/09/2008,278
19/09/2008,269
20/09/2008,252
21/09/2008,249
22/09/2008,269
23/09/2008,263
24/09/2008,278
25/09/2008,285
26/09/2008,261
27/09/2008,236
28/09/2008,253
29/09/2008,277
30/09/2008,292
01/10/2008,306
02/10/2008,240
03/10/2008,263
04/10/2008,246
05/10/2008,222
06/10/2008,288
07/10/2008,314
08/10/2008,279
09/10/2008,289
10/10/2008,289
11/10/2008,270
12/10/2008,265
13/10/2008,294
14/10/2008,272
15/10/2008,251
16/10/2008,266
17/10/2008,273
18/10/2008,258
19/10/2008,285
20/10/2008,257
21/10/2008,294
22/10/2008,281
23/10/2008,255
24/10/2008,244
25/10/2008,267
26/10/2008,295
27/10/2008,252
28/10/2008,294
29/10/2008,293
30/10/2008,296
31/10/2008,288
01/11/2008,274
02/11/2008,272
03/11/2008,292
04/11/2008,273
05/11/2008,295
06/11/2008,314
07/11/2008,295
08/11/2008,295
09/11/2008,245
10/11/2008,294
11/11/2008,292
12/11/2008,269
13/11/2008,288
14/11/2008,284
15/11/2008,277
16/11/2008,253
17/11/2008,282
18/11/2008,255
19/11/2008,255
20/11/2008,307
21/11/2008,307
22/11/2008,292
23/11/2008,301
24/11/2008,281
25/11/2008,292
26/11/2008,295
27/11/2008,293
28/11/2008,305
29/11/2008,310
30/11/2008,270
01/12/2008,272
02/12/2008,313
03/12/2008,300
04/12/2008,304
05/12/2008,370
06/12/2008,327
07/12/2008,283
08/12/2008,316
09/12/2008,288
10/12/2008,331
11/12/2008,307
12/12/2008,298
13/12/2008,325
14/12/2008,278
15/12/2008,300
16/12/2008,307
17/12/2008,326
18/12/2008,356
19/12/2008,325
20/12/2008,299
21/12/2008,298
22/12/2008,302
23/12/2008,284
24/12/2008,343
25/12/2008,297
26/12/2008,337
27/12/2008,334
28/12/2008,320
29/12/2008,319
30/12/2008,323
31/12/2008,318
01/01/2009,310
02/01/2009,322
03/01/2009,310
04/01/2009,344
05/01/2009,366
06/01/2009,320
07/01/2009,381
08/01/2009,365
09/01/2009,347
10/01/2009,367
11/01/2009,320
12/01/2009,379
13/01/2009,375
14/01/2009,355
15/01/2009,382
16/01/2009,379
17/01/2009,390
18/01/2009,375
19/01/2009,377
20/01/2009,382
21/01/2009,390
22/01/2009,359
23/01/2009,390
24/01/2009,369
25/01/2009,345
26/01/2009,378
27/01/2009,371
28/01/2009,359
29/01/2009,334
30/01/2009,375
31/01/2009,372
01/02/2009,336
02/02/2009,360
03/02/2009,387
04/02/2009,356
05/02/2009,408
06/02/2009,346
07/02/2009,366
08/02/2009,378
09/02/2009,382
10/02/2009,361
11/02/2009,359
12/02/2009,371
13/02/2009,363
14/02/2009,344
15/02/2009,328
16/02/2009,313
17/02/2009,340
18/02/2009,347
19/02/2009,300
20/02/2009,295
21/02/2009,325
22/02/2009,328
23/02/2009,318
24/02/2009,327
25/02/2009,306
26/02/2009,347
27/02/2009,377
28/02/2009,331
01/03/2009,313
02/03/2009,291
03/03/2009,311
04/03/2009,311
05/03/2009,331
06/03/2009,316
07/03/2009,311
08/03/2009,313
09/03/2009,294
10/03/2009,268
11/03/2009,282
12/03/2009,302
13/03/2009,312
14/03/2009,295
15/03/2009,258
16/03/2009,300
17/03/2009,298
18/03/2009,252
19/03/2009,293
20/03/2009,298
21/03/2009,267
22/03/2009,261
23/03/2009,260
24/03/2009,283
25/03/2009,299
26/03/2009,262
27/03/2009,297
28/03/2009,266
29/03/2009,284
30/03/2009,255
31/03/2009,303
01/04/2009,269
02/04/2009,295
03/04/2009,257
04/04/2009,271
05/04/2009,282
06/04/2009,302
07/04/2009,284
08/04/2009,264
09/04/2009,324
10/04/2009,282
11/04/2009,299
12/04/2009,253
13/04/2009,253
14/04/2009,281
15/04/2009,267
16/04/2009,300
17/04/2009,312
18/04/2009,263
19/04/2009,261
20/04/2009,274
21/04/2009,310
22/04/2009,269
23/04/2009,278
24/04/2009,291
25/04/2009,286
26/04/2009,246
27/04/2009,268
28/04/2009,268
29/04/2009,254
30/04/2009,285
01/05/2009,278
02/05/2009,252
03/05/2009,264
04/05/2009,231
05/05/2009,238
06/05/2009,270
07/05/2009,229
08/05/2009,276
09/05/2009,252
10/05/2009,241
11/05/2009,253
12/05/2009,282
13/05/2009,264
14/05/2009,266
15/05/2009,256
16/05/2009,252
17/05/2009,213
18/05/2009,262
19/05/2009,263
20/05/2009,280
21/05/2009,275
22/05/2009,264
23/05/2009,260
24/05/2009,230
25/05/2009,290
26/05/2009,282
27/05/2009,249
28/05/2009,279
29/05/2009,265
30/05/2009,250
31/05/2009,260
01/06/2009,272
02/06/2009,297
03/06/2009,257
04/06/2009,247
05/06/2009,266
